,BEL,DEU,DNK,GBR,NOR
2019-10-22 10:00:00,55.49,55.5025,55.49,46.64,39.06
2019-10-22 11:00:00,52.72,53.0625,52.72,44.0,39.0
2019-10-22 12:00:00,48.75,50.5,46.35,37.41,38.68
2019-10-22 13:00:00,46.25,46.3825,43.67,31.1,38.59
2019-10-22 14:00:00,45.51,44.5975,43.99,30.68,38.46
2019-10-22 15:00:00,44.26,44.25,43.66,30.31,38.41
2019-10-22 16:00:00,46.24,46.25,46.24,31.0,38.24
2019-10-22 17:00:00,51.93,48.8,51.93,43.34,38.21
2019-10-22 18:00:00,60.0,54.6025,60.0,50.43,38.46
2019-10-22 19:00:00,65.47,59.3225,65.47,57.67,38.65
2019-10-22 20:00:00,54.82,65.225,52.95,46.1,38.46
2019-10-22 21:00:00,47.65,55.3125,46.34,40.05,38.06
2019-10-22 22:00:00,43.78,47.0525,41.16,36.8,37.61
2019-10-22 23:00:00,38.61,42.9975,36.5,32.36,36.5
2019-10-23 00:00:00,35.79,37.5025,35.52,31.54,36.7
2019-10-23 01:00:00,32.31,35.0025,32.31,28.48,35.84
2019-10-23 02:00:00,31.36,33.18,31.36,27.64,35.82
2019-10-23 03:00:00,30.09,31.5,30.09,26.53,35.86
2019-10-23 04:00:00,30.39,31.2125,30.39,26.79,35.95
2019-10-23 05:00:00,33.84,33.29,34.92,29.53,36.62
2019-10-23 06:00:00,40.7,34.945,40.7,34.24,38.36
2019-10-23 07:00:00,52.4,43.9,52.4,43.76,39.34
2019-10-23 08:00:00,59.77,53.01,59.77,49.93,39.23
2019-10-23 09:00:00,57.12,58.7775,57.12,48.05,39.18
2019-10-23 10:00:00,54.11,57.43,54.11,45.52,39.28
2019-10-23 11:00:00,51.23,53.8975,51.23,42.79,38.99
2019-10-23 12:00:00,42.01,50.4975,44.48,35.24,38.79
2019-10-23 13:00:00,39.46,45.635,42.55,32.96,38.19
2019-10-23 14:00:00,38.71,44.1275,41.94,32.47,38.12
2019-10-23 15:00:00,40.4,43.4975,43.26,32.8,38.38
2019-10-23 16:00:00,45.87,43.13,45.87,37.1,38.4
2019-10-23 17:00:00,50.67,45.49,50.67,42.5,38.98
2019-10-23 18:00:00,53.49,50.5,53.49,45.0,39.5
2019-10-23 19:00:00,55.49,55.9,55.23,48.91,39.54
2019-10-23 20:00:00,52.09,57.09,45.91,46.05,39.16
2019-10-23 21:00:00,40.96,46.0775,39.16,36.22,38.22
2019-10-23 22:00:00,38.42,39.46,37.38,33.97,37.34
2019-10-23 23:00:00,33.89,35.895,34.41,29.96,34.96
2019-10-24 00:00:00,33.69,31.4025,33.59,29.93,34.23
2019-10-24 01:00:00,31.04,32.4,31.04,27.58,32.95
2019-10-24 02:00:00,30.02,29.9975,30.02,28.8,32.19
2019-10-24 03:00:00,29.41,29.3025,29.41,31.2,32.13
2019-10-24 04:00:00,30.06,28.0025,30.06,30.92,32.92
2019-10-24 05:00:00,32.89,28.5025,32.89,30.97,34.47
2019-10-24 06:00:00,39.55,32.19,39.55,35.04,37.97
2019-10-24 07:00:00,48.98,39.3025,48.98,43.4,39.26
2019-10-24 08:00:00,54.11,49.9825,54.11,48.08,39.34
2019-10-24 09:00:00,54.11,53.92,54.11,50.49,39.23
2019-10-24 10:00:00,51.08,52.5,51.08,50.0,39.59
2019-10-24 11:00:00,46.93,49.995,46.93,43.0,39.45
2019-10-24 12:00:00,43.66,45.83,43.94,39.3,39.4
2019-10-24 13:00:00,40.39,40.94,40.52,36.03,39.1
2019-10-24 14:00:00,37.89,39.3975,38.0,33.67,38.41
2019-10-24 15:00:00,36.78,38.1975,36.78,32.59,37.69
2019-10-24 16:00:00,37.51,39.0025,38.07,31.74,38.07
2019-10-24 17:00:00,39.9,41.3275,39.9,35.35,39.31
2019-10-24 18:00:00,43.59,46.3,43.55,38.73,39.73
2019-10-24 19:00:00,47.57,48.5,42.1,44.53,39.39
2019-10-24 20:00:00,35.67,47.71,35.75,45.0,36.85
2019-10-24 21:00:00,30.07,39.7475,30.07,34.99,35.65
2019-10-24 22:00:00,30.9,33.6025,30.21,29.13,34.57
2019-10-24 23:00:00,27.6,30.5,26.03,27.55,33.88
2019-10-25 00:00:00,33.0,26.75,25.92,38.05,35.23
2019-10-25 01:00:00,25.27,29.08,25.27,31.18,34.94
2019-10-25 02:00:00,25.2,26.6575,25.2,34.92,34.4
2019-10-25 03:00:00,24.42,23.8625,24.42,36.0,34.33
2019-10-25 04:00:00,25.2,23.4925,25.2,31.17,34.37
2019-10-25 05:00:00,28.22,24.655,28.22,30.16,34.36
2019-10-25 06:00:00,36.06,28.0,36.06,32.11,35.98
2019-10-25 07:00:00,47.9,35.6425,47.9,42.36,38.82
2019-10-25 08:00:00,51.73,46.94,51.52,45.88,39.0
2019-10-25 09:00:00,51.24,48.9925,46.68,46.4,38.92
2019-10-25 10:00:00,44.49,48.0025,44.49,48.5,38.93
2019-10-25 11:00:00,41.65,43.1875,39.76,42.51,38.49
2019-10-25 12:00:00,38.52,39.2475,35.65,37.14,35.65
2019-10-25 13:00:00,37.18,35.485,36.07,33.62,36.07
2019-10-25 14:00:00,34.78,34.665,34.78,30.97,34.78
2019-10-25 15:00:00,35.33,34.59,35.33,31.47,35.33
2019-10-25 16:00:00,36.92,35.8125,36.92,32.74,36.03
2019-10-25 17:00:00,43.83,37.0025,43.83,38.87,37.29
2019-10-25 18:00:00,48.11,42.0,48.11,42.66,38.27
2019-10-25 19:00:00,46.69,45.3575,48.16,47.69,38.02
2019-10-25 20:00:00,36.05,44.69,38.03,40.91,37.21
2019-10-25 21:00:00,33.21,37.9625,33.21,36.07,34.75
2019-10-25 22:00:00,30.35,31.4925,30.35,35.67,34.37
2019-10-25 23:00:00,25.51,29.425,25.51,32.98,34.32
2019-10-26 00:00:00,32.86,25.6025,23.54,38.07,34.4
2019-10-26 01:00:00,26.0,6.8825,18.84,29.99,34.35
2019-10-26 02:00:00,22.38,-11.14,19.89,30.99,34.35
2019-10-26 03:00:00,18.39,6.575,15.78,36.6,34.6
2019-10-26 04:00:00,13.53,5.67,8.55,38.61,35.07
2019-10-26 05:00:00,21.69,-3.02,15.84,37.96,35.69
2019-10-26 06:00:00,25.2,-3.9975,14.62,34.7,35.96
2019-10-26 07:00:00,26.8,4.745,24.61,35.35,36.0
2019-10-26 08:00:00,31.5,25.8725,29.36,31.97,37.31
2019-10-26 09:00:00,33.46,-5.51,25.92,42.71,37.33
2019-10-26 10:00:00,26.6,-1.505,29.32,50.4,37.41
2019-10-26 11:00:00,23.98,12.5975,29.0,50.49,37.11
2019-10-26 12:00:00,10.0,17.5525,26.8,48.58,36.8
2019-10-26 13:00:00,15.5,19.64,31.8,44.0,35.95
2019-10-26 14:00:00,19.3,34.2125,31.8,35.38,36.55
2019-10-26 15:00:00,22.58,26.7775,27.0,29.35,36.17
2019-10-26 16:00:00,26.14,24.94,30.54,27.26,35.98
2019-10-26 17:00:00,30.86,28.8,37.02,32.33,37.45
2019-10-26 18:00:00,37.02,31.4975,37.97,42.42,38.48
2019-10-26 19:00:00,37.37,25.98,37.37,50.0,38.47
2019-10-26 20:00:00,30.12,25.7475,35.77,39.95,37.9
2019-10-26 21:00:00,28.14,27.1,35.05,32.91,37.33
2019-10-26 22:00:00,28.49,28.0,31.82,28.4,36.88
2019-10-26 23:00:00,26.92,32.0975,26.81,23.94,36.85
2019-10-27 00:00:00,20.61,40.16,32.21,33.0,37.23
2019-10-27 01:00:00,26.3,10.425,27.11,24.14,37.12
2019-10-27 02:00:00,14.25,-0.9275,9.04,22.26,37.11
2019-10-27 03:00:00,22.76,-21.4275,0.12,19.15,37.08
2019-10-27 04:00:00,16.41,-4.4975,5.5,13.8,37.0
2019-10-27 05:00:00,19.24,-2.6225,17.28,16.24,37.09
2019-10-27 06:00:00,21.04,3.0025,20.54,18.6,36.96
2019-10-27 07:00:00,26.7,16.69,25.09,23.22,35.43
2019-10-27 08:00:00,29.0,17.5025,28.85,25.67,35.97
2019-10-27 09:00:00,30.56,22.835,28.91,30.0,36.59
2019-10-27 10:00:00,38.37,28.3,27.95,34.02,37.26
2019-10-27 11:00:00,34.42,28.825,30.0,34.67,37.1
2019-10-27 12:00:00,40.49,32.2,28.44,35.9,36.93
2019-10-27 13:00:00,35.43,34.0025,28.0,33.0,36.47
2019-10-27 14:00:00,28.0,30.86,28.0,32.0,36.37
2019-10-27 15:00:00,31.1,28.0,31.1,36.0,37.14
2019-10-27 16:00:00,36.3,30.59,36.3,35.6,38.49
2019-10-27 17:00:00,44.44,28.0025,44.44,41.88,40.52
2019-10-27 18:00:00,53.34,37.15,42.53,65.39,41.06
2019-10-27 19:00:00,41.32,42.01,41.32,61.0,40.33
2019-10-27 20:00:00,48.77,43.235,36.06,45.0,38.52
2019-10-27 21:00:00,34.06,42.06,34.06,31.97,37.58
2019-10-27 22:00:00,29.85,38.4,29.85,35.36,37.26
2019-10-27 23:00:00,34.5,38.79,25.82,29.1,36.95
2019-10-28 00:00:00,32.32,28.1,26.4,28.66,37.15
2019-10-28 01:00:00,31.38,29.8675,26.6,30.9,36.26
2019-10-28 02:00:00,30.53,26.9975,26.9,27.82,35.92
2019-10-28 03:00:00,27.64,26.0,27.64,25.3,35.92
2019-10-28 04:00:00,27.93,26.495,27.93,24.86,36.96
2019-10-28 05:00:00,31.29,26.0025,30.97,27.8,38.45
2019-10-28 06:00:00,41.17,31.9975,40.0,34.96,40.0
2019-10-28 07:00:00,53.34,41.59,48.47,45.0,40.99
2019-10-28 08:00:00,55.49,52.0,45.93,46.81,42.37
2019-10-28 09:00:00,55.66,55.3425,44.01,46.95,42.14
2019-10-28 10:00:00,54.0,53.6475,43.06,47.88,41.68
2019-10-28 11:00:00,48.62,51.0,42.33,43.1,40.97
2019-10-28 12:00:00,49.74,49.0,40.58,44.1,40.58
2019-10-28 13:00:00,48.43,46.2525,43.28,42.94,40.92
2019-10-28 14:00:00,50.43,46.5,48.83,44.71,40.89
2019-10-28 15:00:00,50.76,46.81,51.42,45.0,40.89
2019-10-28 16:00:00,54.99,47.45,54.99,48.61,41.07
2019-10-28 17:00:00,61.23,49.3725,61.23,54.51,41.59
2019-10-28 18:00:00,63.62,52.3825,63.62,71.5,41.51
2019-10-28 19:00:00,57.39,58.2,57.39,64.19,40.87
2019-10-28 20:00:00,57.83,58.1,48.69,51.27,40.5
2019-10-28 21:00:00,45.31,56.0175,41.62,40.17,40.2
2019-10-28 22:00:00,40.0,46.2525,40.23,35.46,39.33
2019-10-28 23:00:00,36.0,41.9975,36.55,31.92,37.45
2019-10-29 00:00:00,36.92,36.7125,37.02,32.86,37.02
2019-10-29 01:00:00,36.5,38.615,36.6,32.49,36.6
2019-10-29 02:00:00,35.83,36.9,35.83,31.89,35.83
2019-10-29 03:00:00,35.16,36.4675,35.22,31.17,35.22
2019-10-29 04:00:00,35.17,35.7075,35.17,31.08,36.06
2019-10-29 05:00:00,36.0,36.2225,36.0,31.82,38.15
2019-10-29 06:00:00,43.26,38.0775,43.26,36.49,40.22
2019-10-29 07:00:00,53.5,46.1375,53.5,45.12,40.94
2019-10-29 08:00:00,55.81,56.25,55.81,46.74,41.53
2019-10-29 09:00:00,55.01,58.73,55.01,46.4,41.38
2019-10-29 10:00:00,50.37,56.375,51.56,44.65,41.32
2019-10-29 11:00:00,50.27,53.2425,51.46,44.56,41.03
2019-10-29 12:00:00,45.12,51.175,47.32,40.0,41.03
2019-10-29 13:00:00,46.64,48.7825,47.75,41.35,41.03
2019-10-29 14:00:00,52.3,48.685,52.3,44.11,40.91
2019-10-29 15:00:00,55.01,49.6375,55.01,46.4,40.98
2019-10-29 16:00:00,57.2,51.4975,57.2,48.24,41.37
2019-10-29 17:00:00,62.44,54.605,62.44,55.19,41.44
2019-10-29 18:00:00,66.18,61.0975,66.18,60.0,41.49
2019-10-29 19:00:00,60.75,63.9975,60.75,54.07,41.01
2019-10-29 20:00:00,53.85,59.805,53.91,47.74,40.57
2019-10-29 21:00:00,45.76,50.915,45.91,40.73,40.52
2019-10-29 22:00:00,40.12,43.6125,40.91,35.71,39.93
2019-10-29 23:00:00,36.93,41.72,38.62,33.96,38.62
2019-10-30 00:00:00,37.45,38.8175,37.92,31.52,38.44
2019-10-30 01:00:00,35.14,38.5,37.6,30.5,37.6
2019-10-30 02:00:00,36.14,36.9925,37.34,30.51,37.34
2019-10-30 03:00:00,35.58,36.605,36.98,30.03,36.98
2019-10-30 04:00:00,36.15,36.5025,36.15,30.43,37.91
2019-10-30 05:00:00,36.24,35.905,38.25,30.5,39.42
2019-10-30 06:00:00,40.93,38.5,46.67,30.51,41.0
2019-10-30 07:00:00,54.12,46.91,54.12,38.8,42.21
2019-10-30 08:00:00,57.6,56.09,57.6,43.0,43.16
2019-10-30 09:00:00,53.92,57.5975,54.37,45.38,42.54
2019-10-30 10:00:00,45.69,55.0,50.39,40.53,41.96
2019-10-30 11:00:00,42.48,50.9,48.92,37.68,41.12
2019-10-30 12:00:00,39.1,49.1025,47.31,32.91,40.5
2019-10-30 13:00:00,39.04,47.0,46.37,32.85,40.49
2019-10-30 14:00:00,40.12,47.995,49.95,35.11,40.54
2019-10-30 15:00:00,47.53,51.0025,54.03,40.0,40.75
2019-10-30 16:00:00,56.17,54.1,56.17,46.83,41.0
2019-10-30 17:00:00,61.57,58.0975,61.57,51.82,41.31
2019-10-30 18:00:00,66.7,63.1225,66.7,58.1,41.1
2019-10-30 19:00:00,60.0,66.1675,60.0,50.65,40.73
2019-10-30 20:00:00,52.33,60.3575,53.59,46.43,40.0
2019-10-30 21:00:00,43.42,53.4925,44.61,38.52,39.56
2019-10-30 22:00:00,39.76,44.0,41.79,35.27,38.32
2019-10-30 23:00:00,32.9,41.1025,37.47,29.19,36.76
2019-10-31 00:00:00,34.25,37.8275,36.2,30.45,36.2
2019-10-31 01:00:00,34.23,35.9975,34.98,30.3,35.36
2019-10-31 02:00:00,33.87,34.6475,33.94,29.99,35.04
2019-10-31 03:00:00,33.16,33.9375,33.16,28.76,34.26
2019-10-31 04:00:00,32.83,33.5875,33.86,27.91,34.85
2019-10-31 05:00:00,34.1,33.75,35.84,30.19,37.86
2019-10-31 06:00:00,39.9,34.905,41.98,33.51,39.86
2019-10-31 07:00:00,45.19,40.2975,46.68,37.8,41.09
2019-10-31 08:00:00,44.56,48.6075,48.37,37.42,41.55
2019-10-31 09:00:00,45.39,48.3375,45.21,40.19,41.26
2019-10-31 10:00:00,46.01,44.8225,40.52,40.73,40.52
2019-10-31 11:00:00,41.45,42.19,40.1,36.7,40.1
2019-10-31 12:00:00,37.19,40.75,39.38,32.93,39.38
2019-10-31 13:00:00,40.4,38.68,40.15,35.76,40.15
2019-10-31 14:00:00,43.7,38.415,43.95,38.68,40.57
2019-10-31 15:00:00,46.7,40.9975,47.75,41.34,40.83
2019-10-31 16:00:00,51.08,46.5675,51.08,45.09,41.27
2019-10-31 17:00:00,56.01,50.5225,56.01,49.44,41.69
2019-10-31 18:00:00,61.18,55.9575,55.44,54.16,41.6
2019-10-31 19:00:00,59.82,58.2825,50.35,52.96,41.23
2019-10-31 20:00:00,53.11,52.4975,47.93,47.02,40.71
2019-10-31 21:00:00,42.25,46.83,43.12,37.41,40.56
2019-10-31 22:00:00,39.09,40.0075,40.0,34.61,39.68
2019-10-31 23:00:00,37.44,38.72,37.23,33.15,37.54
2019-11-01 00:00:00,35.94,53.69,35.94,31.84,37.13
2019-11-01 01:00:00,33.49,51.02,33.49,29.67,35.55
2019-11-01 02:00:00,28.99,48.8,28.99,25.61,35.44
2019-11-01 03:00:00,27.12,48.53,27.12,24.03,35.43
2019-11-01 04:00:00,26.17,47.51,26.17,23.11,35.57
2019-11-01 05:00:00,26.14,48.0075,26.14,23.09,37.38
2019-11-01 06:00:00,29.1,56.0875,38.51,25.7,38.51
2019-11-01 07:00:00,32.95,66.955,34.92,31.06,39.83
2019-11-01 08:00:00,33.43,67.99,35.01,29.61,40.17
2019-11-01 09:00:00,35.07,65.5,35.07,31.2,39.87
2019-11-01 10:00:00,33.57,61.8125,38.46,35.48,39.74
2019-11-01 11:00:00,34.04,60.8175,34.04,35.0,39.41
2019-11-01 12:00:00,35.9,58.345,35.9,35.3,38.91
2019-11-01 13:00:00,33.43,55.14,33.43,35.0,38.78
2019-11-01 14:00:00,31.5,53.6225,31.5,35.7,38.44
2019-11-01 15:00:00,30.47,51.575,31.52,34.89,38.05
2019-11-01 16:00:00,30.39,50.0,31.59,30.71,38.62
2019-11-01 17:00:00,32.34,54.3575,38.94,43.0,39.19
2019-11-01 18:00:00,38.08,53.2,38.08,54.0,39.02
2019-11-01 19:00:00,37.01,48.59,37.01,44.0,38.23
2019-11-01 20:00:00,31.98,46.5275,31.98,40.7,37.31
2019-11-01 21:00:00,30.11,43.9575,30.11,32.49,36.26
2019-11-01 22:00:00,30.49,41.5525,30.49,31.4,35.81
2019-11-01 23:00:00,27.34,37.3625,28.06,24.96,34.93
2019-11-02 00:00:00,27.96,11.5075,31.5,40.03,36.89
2019-11-02 01:00:00,26.12,8.7425,30.07,31.8,36.91
2019-11-02 02:00:00,24.93,8.215,26.1,23.16,36.75
2019-11-02 03:00:00,20.94,8.455,25.0,22.18,36.64
2019-11-02 04:00:00,18.99,9.225,18.99,16.85,36.52
2019-11-02 05:00:00,21.86,13.565,21.86,19.32,36.63
2019-11-02 06:00:00,24.64,38.06,25.98,21.78,36.9
2019-11-02 07:00:00,28.89,50.6025,35.7,30.0,36.9
2019-11-02 08:00:00,29.85,48.8625,36.59,30.55,37.8
2019-11-02 09:00:00,33.0,50.515,37.95,33.67,38.94
2019-11-02 10:00:00,32.12,46.1,38.43,36.5,39.29
2019-11-02 11:00:00,30.72,44.8975,37.1,36.0,38.33
2019-11-02 12:00:00,29.66,42.7075,30.3,39.4,37.54
2019-11-02 13:00:00,28.06,40.0675,30.0,40.0,37.11
2019-11-02 14:00:00,26.97,39.9975,27.6,37.3,37.04
2019-11-02 15:00:00,27.94,42.9525,27.94,35.6,37.29
2019-11-02 16:00:00,30.0,41.5575,30.0,30.0,38.42
2019-11-02 17:00:00,33.91,46.7,33.91,42.0,38.93
2019-11-02 18:00:00,39.44,50.4,39.44,60.0,39.44
2019-11-02 19:00:00,36.29,47.955,37.31,50.72,38.54
2019-11-02 20:00:00,33.3,46.255,36.88,40.2,38.4
2019-11-02 21:00:00,27.85,40.17,27.85,37.11,37.58
2019-11-02 22:00:00,28.81,36.66,28.81,36.9,38.09
2019-11-02 23:00:00,27.61,32.5625,29.0,32.92,37.4
2019-11-03 00:00:00,16.89,5.1425,21.0,40.7,37.26
2019-11-03 01:00:00,14.03,3.185,25.7,40.62,37.69
2019-11-03 02:00:00,11.9,-0.49,26.7,32.08,37.61
2019-11-03 03:00:00,9.16,-0.1875,26.7,26.46,37.45
2019-11-03 04:00:00,7.22,4.2225,25.0,22.99,37.34
2019-11-03 05:00:00,10.78,15.73,25.86,22.94,37.2
2019-11-03 06:00:00,13.6,32.3375,33.48,25.15,37.07
2019-11-03 07:00:00,20.0,41.06,34.43,30.0,37.37
2019-11-03 08:00:00,24.2,38.445,35.88,21.38,37.48
2019-11-03 09:00:00,29.11,37.0175,36.88,28.0,37.96
2019-11-03 10:00:00,28.43,33.915,37.59,32.51,38.08
2019-11-03 11:00:00,29.38,35.525,38.14,35.48,38.14
2019-11-03 12:00:00,37.76,31.0125,38.69,37.28,38.69
2019-11-03 13:00:00,33.16,31.4075,38.09,40.78,38.09
2019-11-03 14:00:00,29.87,32.51,38.23,41.17,38.23
2019-11-03 15:00:00,32.4,34.0125,38.54,40.2,38.54
2019-11-03 16:00:00,31.37,36.0,39.76,36.6,39.76
2019-11-03 17:00:00,41.11,38.7525,41.24,45.6,41.24
2019-11-03 18:00:00,42.83,46.815,42.83,66.0,41.46
2019-11-03 19:00:00,41.04,51.7,41.04,54.0,40.86
2019-11-03 20:00:00,38.29,45.3525,39.24,44.0,39.42
2019-11-03 21:00:00,34.3,40.3975,37.43,39.95,38.4
2019-11-03 22:00:00,31.37,38.7,35.86,40.09,38.41
2019-11-03 23:00:00,26.46,32.9975,34.1,35.6,38.17
2019-11-04 00:00:00,26.68,39.1775,26.68,33.44,37.46
2019-11-04 01:00:00,24.94,38.98,24.94,37.9,37.42
2019-11-04 02:00:00,22.51,37.4025,22.51,36.3,37.35
2019-11-04 03:00:00,15.02,36.525,22.28,32.44,37.45
2019-11-04 04:00:00,13.15,36.075,22.85,26.99,37.65
2019-11-04 05:00:00,21.19,36.25,26.1,24.61,38.04
2019-11-04 06:00:00,35.5,39.6325,35.5,31.49,39.51
2019-11-04 07:00:00,43.56,49.105,43.56,39.47,41.65
2019-11-04 08:00:00,45.35,54.9925,45.35,39.94,43.25
2019-11-04 09:00:00,45.07,57.9975,45.07,39.98,43.61
2019-11-04 10:00:00,43.97,52.4475,43.97,39.0,42.64
2019-11-04 11:00:00,43.33,49.285,43.33,38.28,42.25
2019-11-04 12:00:00,41.71,48.0,41.71,36.85,41.71
2019-11-04 13:00:00,43.65,44.3025,42.26,38.56,42.26
2019-11-04 14:00:00,44.39,43.35,42.22,39.1,42.22
2019-11-04 15:00:00,46.38,40.5575,42.42,40.85,42.42
2019-11-04 16:00:00,46.06,40.5,48.19,39.97,43.19
2019-11-04 17:00:00,52.89,41.1375,51.53,46.72,43.38
2019-11-04 18:00:00,52.92,45.4925,48.39,53.1,43.02
2019-11-04 19:00:00,48.91,49.385,43.24,45.0,42.65
2019-11-04 20:00:00,44.21,51.55,43.15,48.0,41.69
2019-11-04 21:00:00,37.95,51.115,37.95,39.52,40.0
2019-11-04 22:00:00,35.5,48.49,35.5,32.0,39.44
2019-11-04 23:00:00,30.0,47.15,30.0,27.7,39.5
2019-11-05 00:00:00,26.5,46.865,26.5,29.99,39.64
2019-11-05 01:00:00,25.64,42.94,25.64,31.91,39.51
2019-11-05 02:00:00,25.97,41.3475,25.97,28.1,39.49
2019-11-05 03:00:00,24.99,39.5075,24.99,27.8,39.53
2019-11-05 04:00:00,26.04,38.4975,26.04,23.2,39.72
2019-11-05 05:00:00,27.94,38.1625,27.94,24.89,40.62
2019-11-05 06:00:00,38.92,38.035,38.92,34.53,41.42
2019-11-05 07:00:00,45.52,37.085,45.52,40.27,43.02
2019-11-05 08:00:00,47.97,39.57,47.97,40.38,46.3
2019-11-05 09:00:00,47.43,43.9375,47.43,40.04,45.39
2019-11-05 10:00:00,47.98,43.9575,47.98,41.29,44.48
2019-11-05 11:00:00,48.43,42.265,48.43,40.88,43.95
2019-11-05 12:00:00,46.96,41.335,46.96,40.0,43.67
2019-11-05 13:00:00,48.34,39.43,48.34,41.54,43.45
2019-11-05 14:00:00,49.91,36.495,49.91,42.13,43.37
2019-11-05 15:00:00,50.0,33.275,50.0,44.0,43.14
2019-11-05 16:00:00,50.04,31.7975,50.04,44.27,43.43
2019-11-05 17:00:00,60.71,33.03,60.71,53.86,46.27
2019-11-05 18:00:00,62.89,35.495,62.89,59.3,47.53
2019-11-05 19:00:00,52.3,38.3175,52.3,50.33,46.56
2019-11-05 20:00:00,47.56,40.2,47.56,48.0,44.92
2019-11-05 21:00:00,43.3,38.79,43.3,38.58,42.38
2019-11-05 22:00:00,41.21,36.675,41.21,37.91,41.21
2019-11-05 23:00:00,38.3,36.7525,38.65,35.08,39.57
2019-11-06 00:00:00,36.97,34.88,40.4,32.9,40.4
2019-11-06 01:00:00,35.75,39.2275,39.99,33.52,39.99
2019-11-06 02:00:00,34.27,34.4425,39.97,30.5,39.97
2019-11-06 03:00:00,33.79,28.3625,40.2,33.06,40.2
2019-11-06 04:00:00,34.45,26.7775,41.03,32.0,41.03
2019-11-06 05:00:00,37.74,26.845,40.38,33.59,41.39
2019-11-06 06:00:00,45.63,31.41,45.63,40.32,44.62
2019-11-06 07:00:00,55.77,40.81,55.77,49.28,55.77
2019-11-06 08:00:00,57.77,55.505,59.68,51.2,59.68
2019-11-06 09:00:00,56.92,56.9525,56.92,50.45,56.92
2019-11-06 10:00:00,56.8,54.9275,56.8,50.55,56.8
2019-11-06 11:00:00,56.44,45.425,56.44,50.02,56.44
2019-11-06 12:00:00,54.42,46.0275,54.42,48.24,54.42
2019-11-06 13:00:00,55.8,43.505,55.8,49.46,55.8
2019-11-06 14:00:00,57.28,42.3075,57.28,50.77,57.28
2019-11-06 15:00:00,57.39,36.6475,57.39,50.86,57.39
2019-11-06 16:00:00,60.71,36.8075,60.71,53.81,60.71
2019-11-06 17:00:00,76.08,36.9325,76.25,67.47,76.25
2019-11-06 18:00:00,87.12,39.9675,87.12,82.36,84.33
2019-11-06 19:00:00,65.0,43.79,65.0,63.0,62.92
2019-11-06 20:00:00,54.47,44.7,54.47,54.79,52.73
2019-11-06 21:00:00,47.52,50.21,47.52,42.54,46.22
2019-11-06 22:00:00,44.59,43.7675,44.59,41.05,43.53
2019-11-06 23:00:00,40.3,42.2975,40.3,35.72,41.39
2019-11-07 00:00:00,39.07,41.6825,41.97,40.08,41.97
2019-11-07 01:00:00,35.95,38.3325,41.14,42.5,41.14
2019-11-07 02:00:00,33.4,35.2025,40.68,35.0,40.68
2019-11-07 03:00:00,32.67,34.03,40.97,34.0,40.97
2019-11-07 04:00:00,32.32,32.8875,42.11,29.2,42.11
2019-11-07 05:00:00,34.87,32.6975,42.59,30.6,42.59
2019-11-07 06:00:00,41.6,34.615,43.9,35.48,43.9
2019-11-07 07:00:00,48.12,43.675,53.9,42.09,49.71
2019-11-07 08:00:00,51.29,54.3025,52.99,45.2,52.99
2019-11-07 09:00:00,48.56,59.3025,50.17,42.92,50.17
2019-11-07 10:00:00,47.54,54.0,49.11,42.19,49.11
2019-11-07 11:00:00,46.36,51.7,47.89,40.98,47.89
2019-11-07 12:00:00,43.91,50.92,45.36,38.81,45.36
2019-11-07 13:00:00,44.57,49.1,46.04,39.39,46.04
2019-11-07 14:00:00,45.61,46.08,46.73,40.19,46.73
2019-11-07 15:00:00,46.83,45.9275,46.83,41.27,46.83
2019-11-07 16:00:00,48.68,45.5025,48.68,42.9,48.68
2019-11-07 17:00:00,51.17,46.1,51.17,48.09,51.17
2019-11-07 18:00:00,54.99,51.5775,48.19,55.0,48.19
2019-11-07 19:00:00,49.7,56.0975,46.72,50.21,46.2
2019-11-07 20:00:00,45.05,58.405,44.98,44.2,42.94
2019-11-07 21:00:00,37.8,52.82,37.8,40.71,42.01
2019-11-07 22:00:00,41.09,48.87,37.55,40.3,41.61
2019-11-07 23:00:00,34.1,46.815,35.33,38.0,41.27
2019-11-08 00:00:00,36.84,16.98,32.8,32.56,39.91
2019-11-08 01:00:00,35.64,12.36,32.91,32.94,39.4
2019-11-08 02:00:00,32.07,11.395,32.07,32.9,39.2
2019-11-08 03:00:00,31.82,7.78,31.82,35.93,39.23
2019-11-08 04:00:00,33.19,6.5975,33.19,34.81,39.89
2019-11-08 05:00:00,35.22,6.3325,35.22,32.5,40.7
2019-11-08 06:00:00,45.22,5.3025,45.05,39.85,42.57
2019-11-08 07:00:00,52.33,6.5975,51.78,45.5,51.78
2019-11-08 08:00:00,54.32,6.5075,54.32,45.68,54.32
2019-11-08 09:00:00,55.64,4.1525,55.62,49.18,55.62
2019-11-08 10:00:00,55.04,-3.5825,54.94,48.65,54.94
2019-11-08 11:00:00,54.04,-22.7475,53.95,47.77,53.95
2019-11-08 12:00:00,52.44,-34.19,52.44,46.22,52.44
2019-11-08 13:00:00,52.52,-33.9975,52.52,46.29,52.26
2019-11-08 14:00:00,53.01,-43.835,53.01,46.72,52.41
2019-11-08 15:00:00,52.19,-46.505,52.19,46.0,48.42
2019-11-08 16:00:00,54.3,-30.915,54.3,48.0,48.01
2019-11-08 17:00:00,66.47,5.8925,66.47,59.0,48.98
